epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,2012.24,0.99816,2.2819,0.2995,0.84111,1.39845,0.9898,0.96752,0.99207,0.73074,0.98678,0.96449,0.9861,0.55162,0.99549,1.6218,0.08329,0.52682,1.55936,0.00137444,0.00137444,0.00137444
59,2046.75,0.95787,2.28767,0.30531,0.82709,1.38909,0.94204,0.92847,0.9636,0.68336,0.94204,0.92847,0.9636,0.55486,1.0243,1.63478,0.05527,0.61825,1.5858,0.00135509,0.00135509,0.00135509
60,2081.1,0.98863,2.38964,0.29756,0.81215,1.39628,0.9629,0.937,0.97892,0.732,0.9629,0.937,0.97892,0.55297,0.95137,1.55566,0.08283,0.51988,1.53103,0.00133558,0.00133558,0.00133558
61,2115.51,0.96679,2.2659,0.29537,0.80204,1.38983,0.96692,0.98061,0.98959,0.73166,0.96692,0.98061,0.98675,0.57474,0.94205,1.55809,0.08077,0.49237,1.49392,0.00131593,0.00131593,0.00131593
62,2149.74,0.98416,2.25497,0.29435,0.81711,1.41749,0.96163,0.98671,0.99028,0.73124,0.95244,0.97745,0.97914,0.56794,0.99021,1.60957,0.06513,0.51028,1.52934,0.00129614,0.00129614,0.00129614
63,2184.02,0.95666,2.24102,0.29792,0.80454,1.40595,0.9502,0.98894,0.98973,0.737,0.9502,0.98894,0.98973,0.57606,0.97297,1.60251,0.06527,0.50646,1.51085,0.00127623,0.00127623,0.00127623
64,2218.51,0.92656,2.26841,0.28858,0.82565,1.37139,0.96201,0.97728,0.99074,0.73488,0.95894,0.97425,0.98561,0.57722,0.9323,1.55788,0.05112,0.4877,1.48995,0.0012562,0.0012562,0.0012562
65,2253.92,0.94025,2.24647,0.29064,0.77559,1.36082,0.95816,0.99036,0.99005,0.76239,0.95816,0.99036,0.99005,0.60356,0.89409,1.49331,0.07484,0.47829,1.46508,0.00123607,0.00123607,0.00123607
66,2288.21,0.92919,2.0795,0.28488,0.77301,1.37623,0.97069,0.94436,0.98103,0.76141,0.97069,0.94436,0.98103,0.58893,0.90437,1.56402,0.0649,0.46912,1.45753,0.00121583,0.00121583,0.00121583
67,2322.34,0.94743,2.0756,0.28075,0.77741,1.36163,0.97119,0.98728,0.98973,0.75209,0.96817,0.98425,0.98544,0.58461,0.92577,1.48748,0.073,0.46399,1.498,0.00119551,0.00119551,0.00119551
68,2356.6,0.94822,2.12052,0.29212,0.75646,1.38054,0.94175,0.98995,0.99245,0.74959,0.94175,0.98995,0.99245,0.59698,0.95807,1.49003,0.06407,0.5001,1.51272,0.0011751,0.0011751,0.0011751
69,2390.66,0.91864,2.08486,0.27781,0.772,1.35398,0.97079,0.97082,0.98574,0.66512,0.9644,0.96432,0.97819,0.59279,1.11763,1.58039,0.07673,0.58085,1.66824,0.00115462,0.00115462,0.00115462
70,2424.77,0.94052,2.15038,0.28813,0.74355,1.38711,0.96472,0.96889,0.99165,0.7461,0.96472,0.96889,0.99165,0.58899,0.96691,1.48852,0.05865,0.48929,1.53062,0.00113408,0.00113408,0.00113408
71,2458.8,0.93254,2.06476,0.26737,0.76458,1.37212,0.96664,0.95511,0.98791,0.7572,0.96664,0.95511,0.98791,0.6145,0.91592,1.42493,0.07145,0.45468,1.44939,0.00111348,0.00111348,0.00111348
72,2493.17,0.94812,1.96106,0.27768,0.75486,1.38079,0.98415,0.97586,0.98994,0.67922,0.98415,0.97586,0.98994,0.57854,1.11438,1.56232,0.09295,0.54982,1.66105,0.00109284,0.00109284,0.00109284
73,2527.45,0.91973,1.98091,0.2749,0.71126,1.3627,0.99077,0.9771,0.9916,0.7456,0.99077,0.9771,0.9916,0.61902,0.94659,1.46829,0.06118,0.49652,1.5063,0.00107216,0.00107216,0.00107216
74,2561.59,0.89395,2.06835,0.27743,0.74433,1.35331,0.96514,0.97135,0.9886,0.72408,0.96216,0.96832,0.98246,0.61549,0.94064,1.4537,0.0723,0.48265,1.51916,0.00105146,0.00105146,0.00105146
75,2595.75,0.88724,2.03021,0.26894,0.71034,1.33834,0.96727,0.98648,0.99016,0.74372,0.96451,0.98344,0.98445,0.58158,0.92866,1.51487,0.07298,0.48255,1.4867,0.00103073,0.00103073,0.00103073
76,2629.81,0.9025,1.99834,0.27278,0.7294,1.34449,0.97358,0.97241,0.98993,0.76324,0.97358,0.97241,0.98993,0.60697,0.90879,1.43428,0.06639,0.47308,1.48513,0.00101,0.00101,0.00101
77,2664.1,0.89006,1.95248,0.26878,0.71293,1.33726,0.99157,0.99037,0.99135,0.75841,0.99157,0.99037,0.99135,0.6321,0.92919,1.42269,0.05953,0.45929,1.49563,0.000989267,0.000989267,0.000989267
78,2698.27,0.89478,2.03959,0.26721,0.71045,1.34454,0.93775,0.98614,0.99096,0.76582,0.93775,0.98614,0.99096,0.58141,0.9162,1.46873,0.06011,0.47845,1.44083,0.000968543,0.000968543,0.000968543
79,2732.74,0.94343,1.99301,0.27764,0.72044,1.38612,0.99097,0.98736,0.99062,0.77511,0.99097,0.98736,0.99062,0.63697,0.85049,1.37544,0.08912,0.44028,1.40323,0.000947837,0.000947837,0.000947837
80,2767.43,0.89995,1.93765,0.27226,0.70568,1.33807,0.97983,0.99191,0.9902,0.76477,0.97983,0.99191,0.9902,0.59488,0.90916,1.42477,0.04995,0.44582,1.44251,0.000927159,0.000927159,0.000927159
81,2801.49,0.88988,1.93179,0.26749,0.6949,1.32741,0.96725,0.98448,0.98836,0.75078,0.96725,0.98448,0.98836,0.59394,0.92359,1.404,0.06617,0.4817,1.48545,0.000906517,0.000906517,0.000906517
82,2835.59,0.91606,1.9158,0.26746,0.69593,1.35482,0.98715,0.97483,0.99184,0.75425,0.98407,0.9718,0.98749,0.59973,0.91101,1.4414,0.05964,0.46114,1.46878,0.00088592,0.00088592,0.00088592
83,2869.72,0.87563,1.91822,0.27061,0.68897,1.3362,0.98381,0.98512,0.99018,0.77055,0.98381,0.98512,0.99018,0.61274,0.87279,1.41631,0.0513,0.43714,1.41369,0.000865378,0.000865378,0.000865378
84,2903.84,0.8674,1.81674,0.27141,0.6639,1.31995,0.9793,0.98968,0.99104,0.76147,0.9793,0.98968,0.99104,0.62348,0.9044,1.39791,0.07603,0.47634,1.4422,0.000844899,0.000844899,0.000844899
85,2937.88,0.86805,1.90417,0.26216,0.63215,1.32537,0.98315,0.99139,0.99122,0.77948,0.98018,0.98836,0.98632,0.63941,0.84357,1.34489,0.06569,0.42662,1.3943,0.000824492,0.000824492,0.000824492
86,2972.48,0.86068,1.8064,0.27235,0.67278,1.31185,0.99157,0.99193,0.99142,0.77138,0.99157,0.99193,0.99142,0.63309,0.84648,1.35654,0.0719,0.42263,1.40353,0.000804167,0.000804167,0.000804167
87,3006.87,0.87852,1.8078,0.25374,0.67946,1.32835,0.99053,0.99247,0.99118,0.76885,0.99053,0.99247,0.99118,0.64792,0.8493,1.31595,0.0711,0.4121,1.40935,0.000783933,0.000783933,0.000783933
88,3041.12,0.87207,1.935,0.26811,0.67499,1.33289,0.98077,0.99007,0.99164,0.75636,0.98077,0.99007,0.99164,0.65167,0.88387,1.3339,0.04173,0.41748,1.43554,0.000763797,0.000763797,0.000763797
89,3075.33,0.87038,1.81325,0.26844,0.65182,1.33662,0.99204,0.99264,0.99076,0.76197,0.99204,0.99264,0.99076,0.66489,0.87839,1.29703,0.05903,0.42425,1.41718,0.000743769,0.000743769,0.000743769
90,3109.56,0.84232,1.73822,0.26101,0.62194,1.30372,0.99203,0.98603,0.99089,0.77821,0.99203,0.98603,0.99089,0.65763,0.84453,1.27274,0.0554,0.41434,1.38651,0.000723859,0.000723859,0.000723859
91,3143.95,0.88619,1.75279,0.25923,0.66333,1.33502,0.98175,0.97858,0.9915,0.74579,0.97874,0.97555,0.98765,0.64326,0.91791,1.33442,0.05942,0.44917,1.45393,0.000704073,0.000704073,0.000704073
92,3178.01,0.87574,1.78432,0.26827,0.69767,1.32612,0.9916,0.99047,0.9924,0.78019,0.9916,0.99047,0.9924,0.65265,0.8291,1.36064,0.04794,0.41274,1.37955,0.000684422,0.000684422,0.000684422
93,3212.25,0.84228,1.80325,0.26598,0.65837,1.30801,0.98467,0.99081,0.99188,0.78099,0.98467,0.99081,0.99188,0.66094,0.83236,1.26691,0.07396,0.41253,1.37737,0.000664914,0.000664914,0.000664914
94,3246.69,0.83767,1.71477,0.25965,0.63311,1.30133,0.99075,0.99047,0.99123,0.79262,0.99075,0.99047,0.99123,0.6536,0.81021,1.29547,0.05421,0.40141,1.35376,0.000645557,0.000645557,0.000645557
95,3281.07,0.8513,1.72608,0.25689,0.62435,1.30285,0.99154,0.98664,0.99116,0.77704,0.99154,0.98664,0.99116,0.67965,0.82852,1.25105,0.04852,0.40376,1.3779,0.00062636,0.00062636,0.00062636
96,3315.42,0.83823,1.65202,0.25778,0.6143,1.2979,0.98955,0.98584,0.9908,0.79266,0.98955,0.98584,0.9908,0.65499,0.80122,1.25469,0.05115,0.39339,1.34295,0.000607331,0.000607331,0.000607331
97,3349.91,0.83399,1.73815,0.26222,0.61677,1.318,0.99106,0.98699,0.99042,0.78287,0.99106,0.98699,0.99042,0.65419,0.82198,1.28886,0.04587,0.40122,1.36857,0.000588479,0.000588479,0.000588479
