epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,12671.3,0.98939,1.52724,0.24541,0.94957,1.47828,0.98035,0.98167,0.98825,0.75839,0.9678,0.9696,0.96616,0.60383,0.923,0.96769,0.0356,0.43317,1.43365,0.000539175,0.000539175,0.000539175
121,12772.1,0.9669,1.54405,0.23058,0.9283,1.46402,0.98758,0.99041,0.99187,0.7686,0.98455,0.98738,0.98618,0.60943,0.87551,0.97149,0.03714,0.41135,1.4099,0.000528055,0.000528055,0.000528055
122,12887,0.98451,1.53365,0.23735,0.94025,1.48057,0.97878,0.98552,0.99141,0.75787,0.97223,0.97902,0.98257,0.60688,0.92026,0.93256,0.03771,0.4428,1.44036,0.000516991,0.000516991,0.000516991
123,12981.3,0.95701,1.48645,0.23282,0.91633,1.45894,0.97224,0.98302,0.99223,0.76601,0.97224,0.98302,0.99223,0.61765,0.92447,0.94743,0.0358,0.4271,1.43678,0.000505987,0.000505987,0.000505987
124,13094.7,1.00098,1.50709,0.23262,0.94344,1.4979,0.99212,0.99112,0.99265,0.77948,0.9893,0.98738,0.98918,0.58497,0.86692,0.98118,0.0412,0.39932,1.38855,0.000495045,0.000495045,0.000495045
125,13214,0.96096,1.45028,0.23166,0.89261,1.4484,0.98254,0.97034,0.99007,0.76674,0.98254,0.97034,0.99007,0.62089,0.88657,0.90895,0.0362,0.43385,1.39457,0.000484168,0.000484168,0.000484168
126,13320.1,0.96042,1.44769,0.23267,0.89555,1.44922,0.97446,0.98491,0.99117,0.78186,0.97144,0.98188,0.98669,0.61926,0.86286,0.94432,0.03604,0.39349,1.38964,0.000473358,0.000473358,0.000473358
127,13413.2,0.95898,1.48219,0.23292,0.90999,1.46677,0.99054,0.99146,0.9916,0.79172,0.99054,0.99146,0.9916,0.6202,0.80808,0.91887,0.04679,0.3788,1.34175,0.000462618,0.000462618,0.000462618
128,13488.7,0.9349,1.41714,0.22567,0.89896,1.44937,0.9852,0.98354,0.99042,0.79495,0.9852,0.98354,0.99042,0.61064,0.82452,0.93274,0.03619,0.40412,1.36775,0.000451951,0.000451951,0.000451951
129,13575.9,0.9578,1.45612,0.22822,0.91571,1.45409,0.9881,0.9935,0.99194,0.77222,0.9881,0.9935,0.99194,0.63937,0.88835,0.92156,0.03847,0.40145,1.40814,0.000441359,0.000441359,0.000441359
130,13663,0.94782,1.42595,0.2202,0.90981,1.45141,0.99172,0.98456,0.99174,0.7634,0.99172,0.98456,0.99174,0.61928,0.9227,0.91879,0.03513,0.41276,1.4291,0.000430845,0.000430845,0.000430845
131,13747.8,0.95732,1.43623,0.21727,0.90563,1.44256,0.98988,0.9898,0.99154,0.77533,0.98046,0.98077,0.97534,0.6179,0.86082,0.92067,0.03465,0.39636,1.39009,0.000420412,0.000420412,0.000420412
132,13862.9,0.94927,1.46943,0.22576,0.88864,1.44734,0.99139,0.99345,0.99141,0.76872,0.98826,0.99047,0.98724,0.63399,0.91026,0.8992,0.03081,0.39312,1.4115,0.000410062,0.000410062,0.000410062
133,13980.1,0.96833,1.43595,0.22678,0.90687,1.45361,0.98594,0.99047,0.99135,0.76084,0.98594,0.99047,0.99135,0.63396,0.9074,0.8842,0.03003,0.40107,1.40667,0.000399798,0.000399798,0.000399798
134,14088.5,0.95968,1.45735,0.2336,0.90307,1.45681,0.98868,0.98697,0.99082,0.78513,0.98868,0.98697,0.99082,0.6413,0.83604,0.884,0.03011,0.39714,1.36394,0.000389622,0.000389622,0.000389622
135,14178.2,0.9434,1.43566,0.22803,0.88439,1.4401,0.99268,0.98619,0.99153,0.76762,0.99268,0.98619,0.99153,0.63783,0.90431,0.89107,0.04168,0.40111,1.41551,0.000379537,0.000379537,0.000379537
136,14253.3,0.95024,1.46493,0.22748,0.88503,1.45668,0.99283,0.98633,0.99175,0.78577,0.98975,0.9833,0.98789,0.63193,0.84777,0.88574,0.03197,0.38602,1.37009,0.000369545,0.000369545,0.000369545
137,14349.2,0.92246,1.32359,0.22191,0.85771,1.43517,0.98942,0.99179,0.99141,0.77406,0.98942,0.99179,0.99141,0.63704,0.88839,0.87927,0.03793,0.38187,1.40773,0.000359649,0.000359649,0.000359649
138,14462.6,0.94466,1.39929,0.22824,0.85035,1.44413,0.98906,0.9935,0.99225,0.78248,0.98244,0.98699,0.9823,0.64226,0.84079,0.89246,0.03473,0.36049,1.35995,0.000349851,0.000349851,0.000349851
139,14654.9,0.94687,1.3922,0.21938,0.85656,1.45764,0.99327,0.99385,0.99247,0.7781,0.97651,0.97738,0.97096,0.6322,0.85672,0.91904,0.02647,0.36997,1.37645,0.000340153,0.000340153,0.000340153
140,14751,0.94303,1.38004,0.2237,0.87171,1.45243,0.99393,0.99206,0.99213,0.77976,0.99035,0.98859,0.98657,0.63389,0.88491,0.89041,0.03818,0.38181,1.3894,0.000330559,0.000330559,0.000330559
141,14869.1,0.93831,1.37571,0.21949,0.85912,1.43516,0.99075,0.98546,0.99153,0.77788,0.98727,0.98199,0.98629,0.6499,0.87912,0.863,0.03049,0.38155,1.38722,0.000321069,0.000321069,0.000321069
142,14993.2,0.90456,1.33783,0.21354,0.82811,1.4208,0.99176,0.98845,0.99246,0.76921,0.98471,0.9815,0.9837,0.6362,0.89699,0.8814,0.04064,0.39281,1.40258,0.000311688,0.000311688,0.000311688
143,15147.9,0.92661,1.34993,0.2168,0.84736,1.43951,0.98998,0.98394,0.99187,0.79265,0.98998,0.98394,0.99187,0.64377,0.84535,0.86543,0.04241,0.39558,1.35919,0.000302417,0.000302417,0.000302417
144,15223.5,0.92289,1.41387,0.22196,0.87554,1.43707,0.99279,0.99379,0.99265,0.7695,0.99279,0.99379,0.99265,0.65452,0.88979,0.85431,0.02962,0.37204,1.39755,0.000293257,0.000293257,0.000293257
145,15358.9,0.93278,1.37761,0.22213,0.86942,1.44654,0.99286,0.99395,0.99287,0.76663,0.99286,0.99395,0.99287,0.65606,0.89828,0.84107,0.03749,0.37888,1.39195,0.000284213,0.000284213,0.000284213
146,15496.7,0.95219,1.38245,0.21757,0.87972,1.46214,0.97967,0.99238,0.9924,0.78597,0.97967,0.99238,0.9924,0.66212,0.83735,0.8378,0.03531,0.36934,1.35623,0.000275285,0.000275285,0.000275285
147,15617.5,0.90854,1.34389,0.21673,0.82194,1.42352,0.99415,0.99204,0.99299,0.78428,0.99415,0.99204,0.99299,0.66716,0.86618,0.82797,0.04107,0.37194,1.3853,0.000266476,0.000266476,0.000266476
148,15730.4,0.88554,1.30475,0.21326,0.82824,1.40583,0.99275,0.99424,0.99235,0.78999,0.99275,0.99424,0.99235,0.67041,0.82959,0.81431,0.03942,0.35579,1.34256,0.000257788,0.000257788,0.000257788
149,15830.8,0.92009,1.35083,0.21793,0.83414,1.4403,0.99239,0.99374,0.99219,0.79159,0.99239,0.99374,0.99219,0.65859,0.81232,0.83847,0.03126,0.35966,1.3364,0.000249224,0.000249224,0.000249224
150,15968.2,0.92588,1.33121,0.21431,0.85883,1.42901,0.99206,0.99398,0.99259,0.79005,0.99206,0.99398,0.99259,0.66624,0.81231,0.82206,0.04615,0.36198,1.33083,0.000240785,0.000240785,0.000240785
151,16071.1,0.91762,1.31937,0.21015,0.85259,1.42232,0.99251,0.99367,0.99136,0.79175,0.98944,0.99064,0.98599,0.66808,0.82518,0.80838,0.02866,0.36301,1.35168,0.000232473,0.000232473,0.000232473
152,16146.2,0.88133,1.26759,0.20917,0.82066,1.40454,0.99363,0.99373,0.99213,0.78865,0.99363,0.99373,0.99213,0.66734,0.84253,0.80732,0.03733,0.37263,1.37047,0.000224291,0.000224291,0.000224291
153,16245.9,0.91856,1.37825,0.22524,0.83722,1.42614,0.99331,0.99328,0.99287,0.79237,0.99331,0.99328,0.99287,0.66338,0.80393,0.82973,0.03808,0.36646,1.33505,0.000216241,0.000216241,0.000216241
154,16365.3,0.92016,1.31506,0.21711,0.81669,1.42795,0.99383,0.99381,0.99318,0.78206,0.99383,0.99381,0.99318,0.65888,0.84442,0.83229,0.03314,0.36633,1.37054,0.000208324,0.000208324,0.000208324
155,16484.5,0.89388,1.34902,0.21159,0.85016,1.42022,0.99395,0.99378,0.99253,0.78377,0.99395,0.99378,0.99253,0.66435,0.83512,0.82716,0.03262,0.37533,1.35204,0.000200543,0.000200543,0.000200543
156,16578.6,0.89904,1.33179,0.2107,0.90108,1.41737,0.99281,0.99396,0.99225,0.78043,0.99281,0.99396,0.99225,0.66908,0.85574,0.82315,0.03141,0.37968,1.37465,0.000192899,0.000192899,0.000192899
157,16680.1,0.91767,1.313,0.21456,0.8588,1.42514,0.99219,0.99388,0.99213,0.77835,0.99219,0.99388,0.99213,0.66991,0.87308,0.80924,0.03186,0.37954,1.39352,0.000185394,0.000185394,0.000185394
158,16786.8,0.90766,1.34551,0.21767,0.83821,1.41746,0.99342,0.994,0.99293,0.78634,0.99342,0.994,0.99293,0.67507,0.82736,0.80967,0.03276,0.36408,1.36404,0.00017803,0.00017803,0.00017803
159,16888,0.88116,1.32898,0.22095,0.81276,1.39862,0.99229,0.99395,0.99284,0.79135,0.99229,0.99395,0.99284,0.6691,0.81736,0.80973,0.03042,0.36089,1.34297,0.00017081,0.00017081,0.00017081
160,16963.7,0.89025,1.28429,0.21468,0.8154,1.40703,0.99286,0.99391,0.99225,0.80006,0.99286,0.99391,0.99225,0.67128,0.79021,0.80921,0.03393,0.35758,1.32412,0.000163734,0.000163734,0.000163734
161,17049.3,0.90174,1.36871,0.22066,0.80268,1.40742,0.99303,0.99382,0.99188,0.79972,0.99303,0.99382,0.99188,0.67432,0.79539,0.7969,0.03498,0.35841,1.32587,0.000156805,0.000156805,0.000156805
162,17134.2,0.88744,1.25788,0.2132,0.78892,1.40333,0.99232,0.99373,0.99201,0.79378,0.99232,0.99373,0.99201,0.6774,0.81031,0.80383,0.03527,0.35895,1.34057,0.000150024,0.000150024,0.000150024
163,17228.7,0.88348,1.30637,0.20729,0.80772,1.41241,0.99287,0.99376,0.99219,0.79364,0.99287,0.99376,0.99219,0.68005,0.79716,0.79691,0.04093,0.35036,1.33129,0.000143393,0.000143393,0.000143393
164,17319.8,0.88812,1.23903,0.20846,0.80668,1.40929,0.9934,0.99374,0.99188,0.78403,0.9934,0.99374,0.99188,0.67895,0.84523,0.79394,0.0266,0.35587,1.37199,0.000136913,0.000136913,0.000136913
165,17426.9,0.8929,1.22435,0.20655,0.79573,1.40403,0.99432,0.99391,0.99201,0.78982,0.99432,0.99391,0.99201,0.67966,0.82799,0.78963,0.02843,0.35169,1.35565,0.000130587,0.000130587,0.000130587
166,17523,0.8787,1.2556,0.20547,0.77697,1.39671,0.99417,0.9935,0.99253,0.79049,0.99417,0.9935,0.99253,0.68677,0.82664,0.78511,0.03485,0.35563,1.36194,0.000124415,0.000124415,0.000124415
167,17661.7,0.8992,1.27074,0.21179,0.79964,1.40633,0.99384,0.99387,0.99235,0.80123,0.99384,0.99387,0.99235,0.68956,0.79542,0.7729,0.02797,0.34411,1.32572,0.000118399,0.000118399,0.000118399
168,17747.2,0.86818,1.27117,0.21836,0.78345,1.38889,0.99339,0.99403,0.99247,0.80027,0.99339,0.99403,0.99247,0.68591,0.79973,0.78185,0.02982,0.34811,1.33028,0.000112541,0.000112541,0.000112541
169,17851.7,0.85657,1.2268,0.20837,0.78065,1.38183,0.99419,0.99389,0.99213,0.79958,0.99419,0.99389,0.99213,0.68831,0.81615,0.7785,0.0354,0.35233,1.33802,0.000106842,0.000106842,0.000106842
170,17958.9,0.87787,1.24886,0.20201,0.80482,1.40846,0.99344,0.99385,0.99225,0.80155,0.99344,0.99385,0.99225,0.68014,0.80036,0.78973,0.03261,0.34614,1.32941,0.000101304,0.000101304,0.000101304
171,18072.2,0.8669,1.21454,0.20221,0.81032,1.39365,0.9936,0.99389,0.99213,0.79608,0.9936,0.99389,0.99213,0.67638,0.78344,0.79382,0.03019,0.34295,1.3176,9.59277e-05,9.59277e-05,9.59277e-05
172,18185.3,0.87499,1.23752,0.20675,0.78783,1.40532,0.99369,0.99319,0.99194,0.79888,0.99369,0.99319,0.99194,0.6906,0.78473,0.77581,0.03179,0.34543,1.32359,9.07145e-05,9.07145e-05,9.07145e-05
173,18305.5,0.86278,1.27471,0.21198,0.77229,1.39474,0.99393,0.99382,0.99167,0.80116,0.99393,0.99382,0.99167,0.69396,0.80035,0.77091,0.03032,0.35219,1.33168,8.56659e-05,8.56659e-05,8.56659e-05
174,18407,0.8971,1.22356,0.20531,0.79773,1.4076,0.99356,0.9938,0.99194,0.79972,0.99356,0.9938,0.99194,0.69308,0.79698,0.77326,0.02778,0.34593,1.33372,8.07831e-05,8.07831e-05,8.07831e-05
175,18509.9,0.87197,1.28091,0.20623,0.78838,1.40004,0.99373,0.99385,0.99207,0.79926,0.99373,0.99385,0.99207,0.69298,0.80704,0.76776,0.03076,0.34678,1.33653,7.60672e-05,7.60672e-05,7.60672e-05
176,18585.1,0.86327,1.2228,0.20451,0.77916,1.38615,0.99368,0.99381,0.99247,0.79512,0.99368,0.99381,0.99247,0.69088,0.80629,0.77792,0.02951,0.34784,1.33878,7.15194e-05,7.15194e-05,7.15194e-05
177,18671.2,0.86903,1.26333,0.20772,0.79058,1.38418,0.99324,0.99382,0.99219,0.79848,0.99324,0.99382,0.99219,0.69286,0.8001,0.77216,0.03014,0.34501,1.33048,6.7141e-05,6.7141e-05,6.7141e-05
178,18770.6,0.86313,1.23999,0.20396,0.77749,1.38788,0.99342,0.9939,0.99213,0.8018,0.99342,0.9939,0.99213,0.6907,0.80121,0.77157,0.03093,0.34478,1.33411,6.29328e-05,6.29328e-05,6.29328e-05
179,18877.2,0.85491,1.2193,0.20383,0.76562,1.3734,0.99334,0.99387,0.99278,0.80297,0.99334,0.99387,0.99278,0.69549,0.79086,0.76741,0.03151,0.34004,1.32818,5.8896e-05,5.8896e-05,5.8896e-05
180,19043.6,0.84806,1.17528,0.2015,0.76279,1.3848,0.9932,0.99386,0.99287,0.80075,0.9932,0.99386,0.99287,0.69715,0.80333,0.76101,0.03366,0.3473,1.33971,5.50316e-05,5.50316e-05,5.50316e-05
181,19176.4,0.86066,1.26234,0.20728,0.77649,1.39099,0.99284,0.99382,0.99278,0.80137,0.99284,0.99382,0.99278,0.69251,0.78168,0.77116,0.0311,0.34543,1.32018,5.13405e-05,5.13405e-05,5.13405e-05
182,19290.2,0.87123,1.25811,0.209,0.79906,1.40299,0.99249,0.99384,0.99247,0.80258,0.99249,0.99384,0.99247,0.69416,0.78673,0.76763,0.0302,0.34516,1.32459,4.78237e-05,4.78237e-05,4.78237e-05
183,19424.1,0.85602,1.2319,0.20712,0.75316,1.38616,0.99215,0.99386,0.99241,0.80391,0.99215,0.99386,0.99241,0.6993,0.79109,0.76141,0.03045,0.3468,1.33106,4.44819e-05,4.44819e-05,4.44819e-05
184,19509.7,0.85405,1.19425,0.20058,0.77557,1.38041,0.99257,0.99386,0.99241,0.80301,0.99257,0.99386,0.99241,0.69636,0.77284,0.76539,0.03121,0.34249,1.31724,4.13161e-05,4.13161e-05,4.13161e-05
185,19620.4,0.85267,1.26757,0.21335,0.7616,1.3748,0.99295,0.99386,0.99194,0.80523,0.99295,0.99386,0.99194,0.69212,0.78374,0.76469,0.03018,0.34544,1.3245,3.8327e-05,3.8327e-05,3.8327e-05
186,19724.4,0.85588,1.19832,0.20204,0.77572,1.38963,0.99272,0.99384,0.99188,0.80493,0.99272,0.99384,0.99188,0.68939,0.78001,0.76111,0.03046,0.34599,1.31864,3.55153e-05,3.55153e-05,3.55153e-05
187,19830.8,0.88301,1.26222,0.2076,0.79632,1.40278,0.99268,0.99384,0.99194,0.80284,0.99268,0.99384,0.99194,0.69179,0.77773,0.76427,0.02853,0.3419,1.31666,3.28818e-05,3.28818e-05,3.28818e-05
188,19916.8,0.86856,1.22698,0.20575,0.76307,1.38879,0.99312,0.99385,0.99194,0.80519,0.99312,0.99385,0.99194,0.68809,0.77832,0.76666,0.02893,0.34339,1.31633,3.04271e-05,3.04271e-05,3.04271e-05
189,20036.6,0.85827,1.1981,0.20531,0.7635,1.38091,0.99338,0.99385,0.99207,0.80316,0.99338,0.99385,0.99207,0.68981,0.79036,0.76194,0.02866,0.34704,1.3247,2.81517e-05,2.81517e-05,2.81517e-05
190,20154.4,0.83666,1.16931,0.20853,0.74665,1.36644,0.99345,0.99384,0.99213,0.80547,0.99345,0.99384,0.99213,0.69786,0.78989,0.76029,0.02901,0.34327,1.32112,2.60563e-05,2.60563e-05,2.60563e-05
191,20259.8,0.84915,1.24382,0.21059,0.75651,1.36611,0.99337,0.99386,0.99219,0.80778,0.99337,0.99386,0.99219,0.69341,0.78926,0.761,0.0295,0.3422,1.322,2.41414e-05,2.41414e-05,2.41414e-05
192,20335.4,0.86988,1.18819,0.20295,0.7769,1.39759,0.99308,0.99386,0.99213,0.80415,0.99308,0.99386,0.99213,0.69497,0.7908,0.76212,0.02931,0.34451,1.32391,2.24074e-05,2.24074e-05,2.24074e-05
193,20466.1,0.87452,1.19773,0.20573,0.7746,1.39885,0.99299,0.9939,0.99219,0.80408,0.99299,0.9939,0.99219,0.69477,0.78918,0.75974,0.02952,0.3447,1.32463,2.08548e-05,2.08548e-05,2.08548e-05
194,20565.2,0.84968,1.20179,0.21087,0.74965,1.37951,0.99281,0.99388,0.99207,0.80165,0.99281,0.99388,0.99207,0.69282,0.79529,0.75985,0.031,0.34519,1.32965,1.9484e-05,1.9484e-05,1.9484e-05
195,20672.6,0.86202,1.20747,0.19783,0.77312,1.38001,0.9931,0.99389,0.99219,0.80021,0.9931,0.99389,0.99219,0.69735,0.79324,0.75661,0.02906,0.34211,1.32845,1.82952e-05,1.82952e-05,1.82952e-05
196,20773.2,0.61166,0.79817,0.0991,0.4004,1.37194,0.99362,0.99318,0.99241,0.80012,0.99362,0.99318,0.99241,0.69199,0.79999,0.77042,0.03093,0.39428,1.33738,1.72889e-05,1.72889e-05,1.72889e-05
197,20874.5,0.59425,0.78956,0.1069,0.39048,1.34493,0.99293,0.99313,0.99235,0.79851,0.99293,0.99313,0.99235,0.69254,0.79918,0.77044,0.03012,0.4149,1.33607,1.64652e-05,1.64652e-05,1.64652e-05
198,20974.7,0.58514,0.76807,0.09164,0.35341,1.32898,0.99257,0.99279,0.99235,0.80148,0.99257,0.99279,0.99235,0.68972,0.78956,0.76804,0.0294,0.41106,1.3273,1.58243e-05,1.58243e-05,1.58243e-05
199,21073.2,0.58551,0.7694,0.09231,0.34528,1.33134,0.99241,0.99321,0.99247,0.79992,0.99241,0.99321,0.99247,0.69474,0.79548,0.75951,0.02825,0.40613,1.33448,1.53664e-05,1.53664e-05,1.53664e-05
200,21144.4,0.57054,0.75758,0.08891,0.33759,1.32452,0.99255,0.99346,0.99247,0.79857,0.99255,0.99346,0.99247,0.69877,0.7986,0.75333,0.02698,0.39746,1.33715,1.50916e-05,1.50916e-05,1.50916e-05
